id,ns1:name,ns1:id,ns1:scale,ns1:href,x,y,xunits,yunits,ns1:LabelStyle,ns1:color,ns1:width,ns1:color2,ns1:BalloonStyle,id3,ns1:key,ns1:styleUrl,id4,ns1:name5,ns1:open,ns1:styleUrl6,id7,ns1:name8,ns1:longitude,ns1:latitude,ns1:altitude,ns1:heading,ns1:tilt,ns2:fovy,ns1:range,ns1:altitudeMode,ns1:styleUrl9,ns1:coordinates
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0D0D3071AF347FD66043,143059,0.623510116,41.62769674,171.0421539,359.1233534,0,35,1168.23556,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6293434493832972,41.62593312935647,169.1018805733566"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0C945502F8347FD6B8FA,CATR5628A,0.623510116,41.62769674,171.0421539,359.1233534,0,35,1168.23556,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6244868760500877,41.63002468678612,175.9608591706994"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0184507AA7347FD7A298,CATR9415L,0.622419727,41.62985257,160.0784984,359.1233496,0,35,350.8706344,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.622289644280738,41.63000930995971,175.812230694247"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,03C4C4CE66347FD3BC0D,251207,0.623137421,41.62273026,178.4007885,359.1233655,0,35,1413.491089,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6188207264714962,41.6225670049887,195.6667761373267"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,04907EBF4D347FB8A5C7,2500293,0.787838357,41.56310625,267.5354699,0,0,35,543.9093268,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.7896956948859324,41.56277820318736,263.030246245472"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,02C2ACD0FC347FD991B4,CATR5650A,0.629629573,41.63650753,183.0903718,359.1233439,0,35,487.144651,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6288518521485775,41.63704725377813,190.0949927071414"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0B1E8AE08B347FD71FE9,025225,0.624710113,41.62974051,158.424,359.1233514,0,35,375.136538,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6246437833252405,41.630104472819,175.8456138642291"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,09EB427B2C347FDDFB04,2500319,0.618335272,41.60948535,148.6723297,359.123317,0,35,1579.090957,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6161501092546651,41.61017937329684,184.6546736277545"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,004CFB7957347FD908F2,064176,0.631885934,41.63607345,163.1714077,359.1233439,0,35,1444.600433,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6407956414403482,41.63441807504238,152.4696693389341"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0FBF0612C4347FDEA3B9,27960,0.616807324,41.61200462,151.2332761,359.1233152,0,35,1576.529925,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6136169699272065,41.61242063864179,187.0220494138375"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0DAEB2063C347FDF4AE0,CATR9406H,0.61351957,41.61322183,158.1142113,359.1233144,0,35,254.5682654,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6130089224857094,41.61352653486638,192.9471061091258"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,009269155E347FDD946A,2500792,0.618335272,41.60948535,148.6723297,359.123317,0,35,1579.090957,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6201089565892159,41.60934132816067,179.3532773866978"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0419DD1F06347FDE6801,2500361,0.617514048,41.61102469,155.4020365,359.1233159,0,35,1572.361109,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.614739017616448,41.61174621931842,152.6972063909479"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,09E05C85CC347FE19036,078625,0.613731292,41.62499116,170.6307673,359.1233048,0,35,1151.550748,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.613288005917334,41.62633783803842,199.5963008085799"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0EB729648E347FE0B687,2500157,0.613103874,41.61628446,176.3657726,359.1233124,0,35,483.686275,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6124844372004667,41.61707766955404,177.756884066722"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0B60710EA7347FE07B02,2500253,0.613103874,41.61628446,176.3657726,359.1233124,0,35,483.686275,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6131241692395495,41.61697199004963,195.9612439694492"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0B774BFC5B347FE29C8E,2500545,0.608488539,41.62995679,175.0348939,359.1233009,0,35,723.4050002,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6072031694985447,41.63027423064788,185.6259136560687"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,06FA1CDC6A347FE36782,CATR9703A,0.599962147,41.63106962,177.7271673,359.1232947,0,35,1135.187548,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.5967253994129451,41.63060588272607,198.6703281143669"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,03FAD3D867347FDFDB55,2500403,0.612313624,41.61329364,157.7909558,359.123314,0,35,868.8879637,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6101994272299494,41.61287133902815,177.9564901239263"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0E760AD587347FE2DF05,CATR5642A,0.608488539,41.62995679,175.0348939,359.1233009,0,35,723.4050002,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6072203835553447,41.63062588020795,189.4809123763531"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,033BCDE5D8347FF06122,065334,0.642693292,41.60416101,157.4967409,2.205084192,0,35,2848.945456,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6420619032196795,41.60370284990187,166.5747939114138"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,03C32E3E1B347FE5BF4E,52182,0.567288495,41.62366939,174.067093,359.1232732,0,35,960.1071144,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.5664728064411095,41.62261341488203,174.2549312365183"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0422CA6585347FF14F4A,CATR5635A,0.643417915,41.60085286,170.9972505,2.205084192,0,35,808.01135,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6441731682227436,41.60030352373233,172.3034407919427"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,049C9A10DD347FF0B598,CATR9412P,0.642693292,41.60416101,157.4967409,2.205084192,0,35,2848.945456,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6444186003795016,41.60321681825945,170.8825405756076"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,032B225557347FF1A116,CATR9419C,0.643417915,41.60085286,170.9972505,2.205084192,0,35,808.01135,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6445564096791334,41.60026258787991,172.151617333497"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,019C643F40347FF6356C,2500350,0.607648356,41.57269272,149.3409503,2.205084191,0,35,954.1737417,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6049972318126273,41.57174691179195,145.0139503715944"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0FC8AE921D347FF6AA9C,000550,0.616437957,41.55769346,181.9381493,2.205084191,0,35,1736.32946,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6232804845885798,41.5596733790487,182.2187565084102"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,071B7DDA59347FF6FE07,2500097,0.615535334,41.55868512,172.648751,2.205084191,0,35,657.5160452,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6142045367834159,41.55860636885971,179.8061236797932"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,02D5F1EB54347FF36521,2500386,0.629388537,41.60450104,143.8160134,2.205084192,0,35,2176.221939,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6234264925586341,41.60561748412892,150.191394654562"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,09B5DC66EA347FF1F63A,CATR9530A,0.643745389,41.60106793,169.8693124,2.205084192,0,35,1648.134615,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.653428460844685,41.5986794253603,172.5433646651884"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0057699983347FF8142B,2500260,0.579797263,41.54951377,164.9947811,136.5183977,0,35,407.5605161,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.5798966821768858,41.54919894033083,165.7185839946702"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0708AB478A347FF9F73A,CATR9855A,0.534021365,41.55745129,122.1675603,1.066656026,0.30783842,35,9858.475073,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.5071666129457042,41.53931720816545,115.7412047185052"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,01B2FF0C7E347FFA8520,199443,0.52473039,41.56276184,128.08262,1.06664884,0.30739784,35,726.0638417,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.5243319673318192,41.56279295790426,129.4844468506107"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0E922808BD347FFC2645,2501044,0.502031535,41.55502433,135.1106432,1.0666491,0.307413323,35,1047.788622,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.4998732554472252,41.55498822167779,128.9303924958799"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0FAF88FA70347FFD169B,2500603,0.545646267,41.573839,134.7954607,1.066649368,0.307427413,35,1340.903298,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.5481457253912669,41.57402388379958,139.3081751472454"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,02CE7F1824347FFE0794,195269,0.574846793,41.58965828,167.0388197,1.066648696,0.30738897,35,544.7848838,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.5751820418146125,41.58938700174477,164.5596085591345"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0115150850347FFE8261,2500704,0.584062514,41.59870616,176.879369,1.066649909,0.307461613,35,2050.860608,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.5807148894169667,41.60131359170315,185.8498067930787"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0976A35033347FFB18AC,CATR5344A,0.522372807,41.56947308,143.4229999,1.066649067,0.307411462,35,1008.657695,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.5211888535104459,41.56963102206773,141.9234197860316"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0959B984EF347FFFA36D,CATR5646A,0.609025423,41.60619216,209.1385625,1.066649043,0.307409752,35,976.5938971,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6072413559541023,41.60509379844925,210.0503499886452"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0825068F9E3480002E83,1B2L5300,0.611193122,41.60822782,198.5691392,1.066649065,0.307411051,35,1003.631772,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6119771278736397,41.60842960968708,205.6989691085594"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,0024BDC5B9347FDEF754,2500867,0.61351957,41.61322183,158.5327301,359.1233144,0,35,254.1497475,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6130405802878092,41.61331440655809,190.5125115488131"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A2105847347F8A3FCA,RRH,1,#__managed_style_0DA1C560CD347FAAACD5,031FBC7D46347FFEFA7C,61137,0.603158051,41.60286527,165.4151932,1.066649624,0.307445976,35,1727.015032,absolute,#__managed_style_0DA1C560CD347FAAACD5,"0.6040456059150645,41.60116038889744,152.2315493956185"
1LwIyjK85npCXRou8dCOKt_6zalaSv16c,5GPLAN_Google_Earth,,,,,,,,,,,,,,,,09A533AB41347F8A7BCA,Work_Zone,1,#__managed_style_0DA1C560CD347FAAACD5,,,,,,,,,,,,
